TEXT;LANGUAGE;DOMAIN;CLASS;SYSTEM;;
La cadena de nuestra red de arrastre sacó algunos zoófitos. La mayoría eran hermosas anémonas de mar de la familia Actinidia, incluyendo, entre otras especies, la Phyctalis protexta, nativa de esta parte del océano: un pequeño tronco cilíndrico adornado con líneas verticales, moteado con manchas rojas y coronado por una maravillosa floración de tentáculos.;ES;LITERARY;MACHINE;GOOGLE;;
—No, señor, porque, al contrario, se me pide que preserve el misterio más profundo.;ES;LITERARY;MACHINE;GOOGLE;;
Ahora se sentía como un hombre que al llegar a casa encuentra la casa cerrada con llave.;ES;LITERARY;MACHINE;GOOGLE;;
'Simplemente te admiro y te amo.';ES;LITERARY;MACHINE;GOOGLE;;
"""Desde Hatherley Farm-house hasta Boscombe Pool hay un cuarto de milla, y dos personas lo vieron cuando pasaba por este terreno.";ES;LITERARY;MACHINE;GOOGLE;;
—¡No! ¡No! —exclamó Smith con animación—. No, Ayrton, Pencroff no desconfía de usted.;ES;LITERARY;MACHINE;GOOGLE;;
(Revista de Psicología, marzo de 1883).;ES;LITERARY;MACHINE;GOOGLE;;
"Incluso mencionan una ostra, sobre la cual tengo dudas, que supuestamente contenía al menos 150 tiburones"".";ES;LITERARY;MACHINE;GOOGLE;;
Otra cosa notable.;ES;LITERARY;MACHINE;GOOGLE;;
Éramos como el hombre sin sombra de Hoffmann.;ES;LITERARY;MACHINE;GOOGLE;;
"Seguramente, después de hacer eso, no se la puede imaginar expuesta a ninguna impresión de tristeza o de alegría por él; no puede interesarse por nada de lo que le sucede. ¡No sería tan débil como para desechar el consuelo de un hijo y, sin embargo, conservar la ansiedad de un padre!";ES;LITERARY;MACHINE;GOOGLE;;
"La vela, finalmente consumida, se apagó; al expirar, vi rayos de luz gris en los bordes de las cortinas de la ventana: el amanecer se acercaba.";ES;LITERARY;MACHINE;GOOGLE;;
"""¿Sabía ella de algún lugar en el barrio donde se necesitara una sirvienta?""";ES;LITERARY;MACHINE;GOOGLE;;
Por tierra serían unas veintidós millas, que se harían, dijo mi tío, en dos días.;ES;LITERARY;MACHINE;GOOGLE;;
No pasó desapercibido al ventero el presente y desembolso que el cura hizo al barbero, el cual pidió a don Quijote la cuenta, con el daño de sus odres y la pérdida de su vino, jurando que ni Rocinante ni el jumento de Sancho saldrían de la venta hasta que le hubiesen pagado hasta el último céntimo.;ES;LITERARY;MACHINE;GOOGLE;;
las ocho Nab aún no había aparecido, pero no había duda de que el terrible tiempo había impedido su regreso y que debía haberse refugiado en alguna cueva para esperar el fin de la tormenta o al menos el regreso del día.;ES;LITERARY;MACHINE;GOOGLE;;
"""Considerad que no he dicho nada"", dijo Fix; ""y bebamos"".";ES;LITERARY;MACHINE;GOOGLE;;
¡Habla, habla!;ES;LITERARY;MACHINE;GOOGLE;;
Le jeune homme a spontanément declaró qu'il suivait Drebber depuis quelque temps déja, lorsque ce dernier l'aperçut et prit un fiacre pour lui échapper.;ES;LITERARY;MACHINE;GOOGLE;;
No quiero tomarle prenda, respondí, ni puedo darle lo que me pide, porque no tengo más que cuatro reales, los cuales di (eran los que tú, Sancho, me diste el otro día para que los diese en limosna a los pobres que hallé en el camino), y le dije: «Diga a su señora, querida, que tengo el corazón dolido de sus penas, y que quisiera ser fucar para remediarlas, y que quiero que sepa que no puedo ni debo estar sano privado del gusto de verla y gozar de su discreta conversación, y que le suplico con todo el empeño que puedo se deje ver y hablar deste su cautivo criado y desamparado caballero.;ES;LITERARY;MACHINE;GOOGLE;;
Fue así como Athos encontró en casa recursos que no esperaba.;ES;LITERARY;MACHINE;GOOGLE;;
Cuando todavía estaban a unos doscientos pasos de la casa, el viento ya había arreciado, de modo que en cualquier momento se podía esperar un diluvio.;ES;LITERARY;MACHINE;GOOGLE;;
"""¿Y cómo era ella?""";ES;LITERARY;MACHINE;GOOGLE;;
Había sido imposible contenerlo.;ES;LITERARY;MACHINE;GOOGLE;;
"Se izó la vela, la bandera lincolniana ondeó en el mástil y el ""Bonadventure"", gobernado por Pencroff, se hizo a la mar.";ES;LITERARY;MACHINE;GOOGLE;;
"""Mientras luchaba y se retiraba, como le he dicho a Monseñor, encontró detrás de él la puerta de la escalera del sótano, y como la puerta estaba abierta, sacó la llave y se atrincheró dentro.";ES;LITERARY;MACHINE;GOOGLE;;
Las damas fueron las primeras en recuperarse.;ES;LITERARY;MACHINE;GOOGLE;;
La nota era de Betsy, quien le recordaba que ese día esperaba a Lisa Merkalova y a la baronesa Stolz, con sus admiradores Kaluzhsky y el viejo Stremov, para una partida de croquet. «Ven, aunque solo sea para aprender modales y costumbres».;ES;LITERARY;MACHINE;GOOGLE;;
"Todo esto vino a ser conocido y divulgado por los pueblos de los alrededores; y el diablo, que nunca duerme, con su amor de sembrar disensiones y esparcir discordia por todas partes, metiendo maldades y haciendo riñas de la nada, procuró que los de los otros pueblos se pusieran a rebuznar cuando veían a alguien de nuestro pueblo, como para echarnos en cara los rebuznos de nuestros regidores.";ES;LITERARY;MACHINE;GOOGLE;;
"""Tenemos cincuenta posibilidades entre cien de ganar"", dijo uno.";ES;LITERARY;MACHINE;GOOGLE;;
"""¡Eso es imposible, porque correría el riesgo de encallar y perderse!""";ES;LITERARY;MACHINE;GOOGLE;;
Esta es mi opinión: las mujeres son el principal obstáculo en la carrera de un hombre.;ES;LITERARY;MACHINE;GOOGLE;;
También pensó que era una oportunidad para hablar de la linda señora Bonacieux, de quien su cabeza, si no su corazón, ya estaba llena.;ES;LITERARY;MACHINE;GOOGLE;;
¡El mar! Pocos minutos después, toda la costa occidental de la isla se extendía ante los ojos de los colonos.;ES;LITERARY;MACHINE;GOOGLE;;
Nuevamente me acurruqué en el pecho de la colina, y no pasó mucho tiempo antes de que, mientras dormía, olvidé el dolor.;ES;LITERARY;MACHINE;GOOGLE;;
Que trata de cómo don Quijote se despidió del duque, y de lo que siguió con la ingeniosa y descarada Altisidora, una de las doncellas de la duquesa.;ES;LITERARY;MACHINE;GOOGLE;;
—¡Ah, ah! —dijo Porthos—. Parece que hay algo nuevo aquí.;ES;LITERARY;MACHINE;GOOGLE;;
Pero me quedé unos minutos más con Adele y Pilot, corrí una carrera con ella y jugamos una partida de raqueta y volante.;ES;LITERARY;MACHINE;GOOGLE;;
"""¡¿Qué?!"" dijo Kitty sonrojándose.";ES;LITERARY;MACHINE;GOOGLE;;
-¿Y qué dijo el coronel?;ES;LITERARY;MACHINE;GOOGLE;;
¡Nada!;ES;LITERARY;MACHINE;GOOGLE;;
Una tarde, el ingeniero compartió con sus amigos el plan que había ideado para fortificar el corral.;ES;LITERARY;MACHINE;GOOGLE;;
"""¿Cómo?";ES;LITERARY;MACHINE;GOOGLE;;
"""Por eso"", respondió Harding, ""voy a intentar esta tarde calcular la latitud de la isla Lincoln, y mañana, al mediodía, intentaré calcular la longitud"".";ES;LITERARY;MACHINE;GOOGLE;;
—¡Anna! ¡Anna! —gritó su padre desde la cocina a través del recibidor, aplaudiendo—. ¡Que venga un cerrajero, ahora mismo!;ES;LITERARY;MACHINE;GOOGLE;;
Me quedé atónito. Me quedé sin voz. Apenas pude pronunciar las palabras:;ES;LITERARY;MACHINE;GOOGLE;;
"Leyó su libro y siguió lo que leía, deteniéndose de vez en cuando para escuchar a Agatha Mikhaylovna, que charlaba infatigablemente; y al mismo tiempo, varias imágenes inconexas de la agricultura y la futura vida familiar surgieron en su mente.";ES;LITERARY;MACHINE;GOOGLE;;
Así pues, señores, estáis obligados a guardar silencio por ley humana y divina.;ES;LITERARY;MACHINE;GOOGLE;;
"Milady corrió rápidamente a su aposento; allí encontró al lacayo de Rochefort y le dio sus instrucciones.";ES;LITERARY;MACHINE;GOOGLE;;
—Y yo, ayudante de campo —respondió la dama de honor con una sonrisa.;ES;LITERARY;MACHINE;GOOGLE;;
"Anna se volvió hacia Dolly. ""¿Cuánto tiempo puedes quedarte?""";ES;LITERARY;MACHINE;GOOGLE;;
Margaret estuvo de acuerdo, y continuaron su camino contra el viento, resistiéndolo con risa alegre durante unos veinte minutos más, cuando de repente las nubes se unieron sobre sus cabezas y una lluvia torrencial les dio en la cara. Disgustados y sorprendidos, se vieron obligados, aunque de mala gana, a regresar, porque no había refugio más cercano que su propia casa.;ES;LITERARY;MACHINE;GOOGLE;;
—¡Sí, por favor hazlo! —suplicó Alicia.;ES;LITERARY;MACHINE;GOOGLE;;
"""¿Los precios de estas perlas varían según su tamaño?"", preguntó Conseil.";ES;LITERARY;MACHINE;GOOGLE;;
Celui qui a su faire jaillir la source du rocher n'abandonnera pas maintenant son peuple d'élection.;ES;LITERARY;MACHINE;GOOGLE;;
"Elinor, temiendo que se cansara, la condujo hacia su casa; y hasta que llegaron a la puerta de la cabaña, conjeturando fácilmente cuál debía ser su curiosidad, aunque no se le permitió preguntarle nada al respecto, no hablaron de nada más que de Willoughby y de su conversación; y fue cuidadosamente minuciosa en cada detalle del habla y la mirada, donde la minuciosidad podía ser permitida con seguridad.";ES;LITERARY;MACHINE;GOOGLE;;
LEVIN CAMINÓ POR EL CAMINO PRINCIPAL a grandes pasos, atento no tanto a sus pensamientos (aún no podía desenredarlos) como a un estado de su alma que nunca antes había experimentado.;ES;LITERARY;MACHINE;GOOGLE;;
"Era joven, de entre veintiocho y treinta años, alto, delgado; su rostro atrapaba la mirada; era como un rostro griego, muy puro en sus contornos: una nariz recta y clásica; una boca y un mentón típicamente atenienses.";ES;LITERARY;MACHINE;GOOGLE;;
D'Artagnan, completamente abrumado por esta terrible historia, permaneció inmóvil y mudo, mientras todos los demonios de la cólera y de los celos aullaban en su corazón.;ES;LITERARY;MACHINE;GOOGLE;;
"Pero decidle a este buen hombre que entre; pero tened cuidado antes que nada de que no sea un espía ni uno de mis asesinos.";ES;LITERARY;MACHINE;GOOGLE;;
—¡Ah, traidor! —gritó Buckingham—. ¡Me has matado!;ES;LITERARY;MACHINE;GOOGLE;;
Él tomó su mano y la besó.;ES;LITERARY;MACHINE;GOOGLE;;
"Me invadió la vergüenza: mi lengua no podía pronunciar la petición que había preparado. No me atreví a ofrecerle los guantes medio gastados ni el pañuelo arrugado; además, sentí que sería absurdo.";ES;LITERARY;MACHINE;GOOGLE;;
'¿Qué?;ES;LITERARY;MACHINE;GOOGLE;;
Hasta el momento no se había producido ningún cambio en la cima del volcán.;ES;LITERARY;MACHINE;GOOGLE;;
Los párpados de nuestro amigo ya temblaban y hacía un débil esfuerzo para moverse.;ES;LITERARY;MACHINE;GOOGLE;;
"Las botas y los zapatos volaban por el aire y a mister Fogg le pareció oír incluso el estallido de los revólveres, que se mezclaba con el estruendo; el ruido se aproximaba a la escalera y se extendía por el escalón inferior.";ES;LITERARY;MACHINE;GOOGLE;;
-Señor -dijo el cardenal-, ¿es usted un D'Artagnan de Bearn?;ES;LITERARY;MACHINE;GOOGLE;;
Luego hablaron de caballos, de las carreras del día y de con qué valentía el Atlasny de Vronsky había ganado el primer premio.;ES;LITERARY;MACHINE;GOOGLE;;
Avanzaron silenciosamente, sin mostrar inquietud, y miraron a los hombres, en quienes aún no podían reconocer a sus futuros amos.;ES;LITERARY;MACHINE;GOOGLE;;
Las voces callaron y él entró.;ES;LITERARY;MACHINE;GOOGLE;;
Yo también pensé en eso. Mi mano se movió hacia la cerradura: la retuve y seguí deslizándome.;ES;LITERARY;MACHINE;GOOGLE;;
—Quisiera decirle tres palabras, señor caballero —balbuceó la SOUBRETTE.;ES;LITERARY;MACHINE;GOOGLE;;
ahora, por primera vez, Anna volvió la brillante luz con la que veía todo hacia sus relaciones con él, sobre las que siempre había evitado pensar.;ES;LITERARY;MACHINE;GOOGLE;;
—No es poco —dijo Sancho.;ES;LITERARY;MACHINE;GOOGLE;;
escasez de aire;ES;LITERARY;MACHINE;GOOGLE;;
Y el perro ladró en respuesta.;ES;LITERARY;MACHINE;GOOGLE;;
Del cloruro de sodio, que no es otra cosa que sal marina, Cyrus Harding extrajo fácilmente la sosa y el cloro.;ES;LITERARY;MACHINE;GOOGLE;;
"—A mí me toca hacer ese viaje —dijo Sanchica—; lléveme con vos, señor, detrás de vos en vuestro caballo, que yo iré de todo corazón a ver a mi padre.";ES;LITERARY;MACHINE;GOOGLE;;
Si busca algo así, encontrará mujeres cuyos vestidos y modales sean aún más brillantes y atractivos. Y por muy blancos y bien formados que sean sus brazos desnudos, por muy hermosa que sea su figura llena y su rostro sonrojado rodeado de esa cabellera negra, ¡encontrará a otras aún más hermosas, como las busca y encuentra mi horrible, lastimoso y querido esposo!;ES;LITERARY;MACHINE;GOOGLE;;
"Sin embargo, debemos intentar recuperarlo"".";ES;LITERARY;MACHINE;GOOGLE;;
—Bueno, ten cuidado y frota los terrones —dijo Levin, acercándose a su caballo—, y no pierdas de vista a Mishka, y si el trébol crece bien tendrás cincuenta kopeks por cada desiatina.;ES;LITERARY;MACHINE;GOOGLE;;
"—No hay camino tan llano que no tenga algún agujero o estorbo —dijo Sancho—; en otras casas se cuecen habas, pero en la mía se cuecen a marmitas; la locura tendrá más secuaces y apéndices que el buen juicio; pero si hay algo de verdad en el dicho popular de que tener compañeros en los trabajos da algún alivio, puedo consolarme de vos, pues servís a un amo tan loco como el mío.";ES;LITERARY;MACHINE;GOOGLE;;
